"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"10-Apr-2023","EQ","2,810.00","2,810.00","2,755.10","2,809.85","2,776.35","2,776.35","2,769.17","3,582.90","2,560.00","12,15,461","3,36,58,13,180.00","87,638"
"06-Apr-2023","EQ","2,807.45","2,825.00","2,786.80","2,808.50","2,810.90","2,809.85","2,810.34","3,582.90","2,560.00","6,27,554","1,76,36,42,312.90","58,842"
"05-Apr-2023","EQ","2,760.00","2,811.55","2,752.25","2,777.00","2,808.10","2,808.50","2,785.70","3,582.90","2,560.00","6,68,643","1,86,26,39,464.75","58,870"
"03-Apr-2023","EQ","2,746.95","2,781.65","2,708.65","2,761.65","2,778.50","2,777.00","2,754.49","3,582.90","2,560.00","10,35,295","2,85,17,08,612.55","74,491"
"31-Mar-2023","EQ","2,756.05","2,775.00","2,747.50","2,770.50","2,764.00","2,761.65","2,760.84","3,582.90","2,560.00","19,67,803","5,43,27,93,544.90","1,15,340"
"29-Mar-2023","EQ","2,784.45","2,793.75","2,755.00","2,784.45","2,775.00","2,770.50","2,771.08","3,582.90","2,560.00","10,87,648","3,01,39,62,064.15","77,999"
"28-Mar-2023","EQ","2,791.00","2,810.60","2,765.00","2,803.75","2,786.00","2,784.45","2,784.45","3,582.90","2,560.00","5,58,581","1,55,53,42,471.30","58,194"
"27-Mar-2023","EQ","2,798.50","2,820.00","2,786.50","2,798.50","2,802.10","2,803.75","2,802.40","3,582.90","2,560.00","7,91,560","2,21,82,67,432.50","54,933"
"24-Mar-2023","EQ","2,797.80","2,815.65","2,772.85","2,797.80","2,800.00","2,798.50","2,797.05","3,582.90","2,560.00","7,84,111","2,19,32,01,181.30","62,848"
"23-Mar-2023","EQ","2,817.10","2,823.00","2,767.75","2,839.85","2,800.00","2,797.80","2,790.62","3,582.90","2,560.00","10,16,581","2,83,68,87,130.70","72,334"
"22-Mar-2023","EQ","2,825.00","2,853.15","2,814.85","2,839.10","2,836.05","2,839.85","2,837.31","3,582.90","2,560.00","7,31,807","2,07,63,60,314.80","55,063"
"21-Mar-2023","EQ","2,858.15","2,887.00","2,835.00","2,855.15","2,839.75","2,839.10","2,855.35","3,582.90","2,560.00","6,91,891","1,97,55,89,123.55","80,855"
"20-Mar-2023","EQ","2,915.00","2,915.00","2,831.05","2,862.65","2,852.00","2,855.15","2,847.77","3,582.90","2,560.00","10,74,367","3,05,95,54,893.60","85,228"
"17-Mar-2023","EQ","2,923.95","2,923.95","2,855.05","2,893.25","2,862.25","2,862.65","2,886.09","3,582.90","2,560.00","18,48,073","5,33,37,14,114.95","1,05,428"
"16-Mar-2023","EQ","2,850.00","2,900.00","2,828.70","2,827.40","2,896.55","2,893.25","2,874.46","3,582.90","2,560.00","17,55,487","5,04,60,76,223.35","1,34,035"
"15-Mar-2023","EQ","2,772.20","2,866.35","2,765.20","2,745.60","2,831.10","2,827.40","2,831.84","3,582.90","2,560.00","21,70,346","6,14,60,77,444.20","1,27,214"
"14-Mar-2023","EQ","2,782.95","2,786.95","2,740.05","2,784.20","2,746.00","2,745.60","2,758.21","3,582.90","2,560.00","10,60,450","2,92,49,44,075.85","1,19,748"
"13-Mar-2023","EQ","2,823.50","2,849.45","2,772.20","2,830.20","2,790.00","2,784.20","2,807.41","3,582.90","2,560.00","8,13,217","2,28,30,30,123.30","86,773"
"10-Mar-2023","EQ","2,844.00","2,844.00","2,807.00","2,853.55","2,828.00","2,830.20","2,827.55","3,582.90","2,560.00","4,89,978","1,38,54,36,170.85","54,387"
"09-Mar-2023","EQ","2,862.00","2,872.45","2,836.85","2,859.55","2,856.00","2,853.55","2,855.48","3,582.90","2,560.00","7,74,224","2,21,07,82,913.25","51,928"
"08-Mar-2023","EQ","2,870.00","2,870.00","2,827.00","2,864.55","2,857.00","2,859.55","2,850.88","3,582.90","2,560.00","5,80,250","1,65,42,25,600.65","50,105"
"06-Mar-2023","EQ","2,843.00","2,884.00","2,830.25","2,828.85","2,861.60","2,864.55","2,869.75","3,582.90","2,560.00","10,50,267","3,01,39,98,661.15","74,159"
"03-Mar-2023","EQ","2,837.05","2,852.00","2,810.65","2,833.90","2,830.15","2,828.85","2,826.34","3,582.90","2,560.00","6,79,295","1,91,99,21,555.35","64,015"
"02-Mar-2023","EQ","2,831.00","2,849.00","2,811.00","2,840.90","2,833.00","2,833.90","2,832.79","3,582.90","2,560.00","6,04,523","1,71,24,88,953.55","44,537"
"01-Mar-2023","EQ","2,828.00","2,853.30","2,816.05","2,828.80","2,844.00","2,840.90","2,837.61","3,582.90","2,560.00","8,16,598","2,31,71,83,671.20","58,148"
"28-Feb-2023","EQ","2,750.00","2,839.00","2,727.45","2,749.90","2,832.85","2,828.80","2,808.68","3,582.90","2,560.00","18,15,923","5,10,03,43,163.40","79,782"
"27-Feb-2023","EQ","2,740.40","2,758.65","2,725.05","2,738.50","2,755.00","2,749.90","2,744.49","3,582.90","2,560.00","5,61,317","1,54,05,28,334.75","48,281"
"24-Feb-2023","EQ","2,712.10","2,762.00","2,710.00","2,705.95","2,741.40","2,738.50","2,742.98","3,582.90","2,560.00","14,29,040","3,91,98,26,414.50","76,267"
"23-Feb-2023","EQ","2,805.00","2,805.55","2,700.10","2,795.95","2,707.00","2,705.95","2,728.66","3,582.90","2,560.00","17,90,570","4,88,58,53,128.20","1,52,617"
"22-Feb-2023","EQ","2,809.95","2,813.95","2,780.00","2,817.10","2,797.90","2,795.95","2,794.79","3,582.90","2,560.00","5,80,270","1,62,17,30,913.85","48,375"
"21-Feb-2023","EQ","2,837.00","2,838.70","2,805.00","2,825.55","2,820.00","2,817.10","2,813.63","3,582.90","2,560.00","6,31,934","1,77,80,26,077.80","49,982"
"20-Feb-2023","EQ","2,845.00","2,852.00","2,812.10","2,833.60","2,829.80","2,825.55","2,826.45","3,582.90","2,560.00","6,46,218","1,82,65,01,996.25","48,252"
"17-Feb-2023","EQ","2,802.95","2,845.85","2,785.50","2,805.95","2,838.00","2,833.60","2,829.62","3,582.90","2,560.00","8,40,526","2,37,83,70,056.25","51,975"
"16-Feb-2023","EQ","2,797.00","2,834.35","2,790.10","2,786.15","2,807.90","2,805.95","2,816.00","3,582.90","2,560.00","7,88,964","2,22,17,21,585.55","52,282"
"15-Feb-2023","EQ","2,777.00","2,798.30","2,754.00","2,777.00","2,798.30","2,786.15","2,778.03","3,582.90","2,560.00","8,17,717","2,27,16,43,266.30","59,459"
"14-Feb-2023","EQ","2,804.75","2,804.75","2,765.00","2,790.75","2,774.70","2,777.00","2,778.33","3,582.90","2,560.00","5,24,746","1,45,79,18,190.95","54,815"
"13-Feb-2023","EQ","2,814.50","2,829.00","2,780.00","2,804.60","2,787.00","2,790.75","2,796.08","3,582.90","2,560.00","4,67,228","1,30,64,07,661.25","42,088"
"10-Feb-2023","EQ","2,830.00","2,830.95","2,793.00","2,814.60","2,804.00","2,804.60","2,809.89","3,582.90","2,560.00","7,00,072","1,96,71,24,383.90","51,716"
"09-Feb-2023","EQ","2,781.95","2,820.35","2,766.15","2,765.60","2,820.00","2,814.60","2,799.43","3,582.90","2,560.00","9,46,372","2,64,93,05,359.20","66,431"
"08-Feb-2023","EQ","2,768.00","2,784.00","2,744.30","2,758.05","2,767.80","2,765.60","2,764.58","3,582.90","2,560.00","8,11,956","2,24,47,19,933.40","64,510"
"07-Feb-2023","EQ","2,762.00","2,774.50","2,748.15","2,754.20","2,759.00","2,758.05","2,763.26","3,582.90","2,560.00","7,32,250","2,02,33,98,586.40","60,103"
"06-Feb-2023","EQ","2,760.40","2,765.00","2,718.00","2,760.40","2,756.00","2,754.20","2,739.01","3,582.90","2,560.00","11,20,284","3,06,84,65,324.55","1,35,926"
"03-Feb-2023","EQ","2,705.65","2,763.90","2,700.00","2,705.65","2,756.90","2,760.40","2,733.95","3,582.90","2,560.00","12,78,409","3,49,51,07,992.55","87,216"
"02-Feb-2023","EQ","2,741.00","2,741.00","2,694.00","2,743.75","2,708.00","2,705.65","2,713.55","3,582.90","2,560.00","13,08,570","3,55,08,66,346.30","1,05,807"
"01-Feb-2023","EQ","2,749.80","2,778.00","2,704.80","2,725.85","2,745.80","2,743.75","2,751.70","3,582.90","2,560.00","11,76,872","3,23,83,93,022.90","1,04,610"
"31-Jan-2023","EQ","2,760.00","2,779.95","2,718.05","2,766.20","2,730.00","2,725.85","2,735.90","3,582.90","2,560.00","19,61,805","5,36,73,08,422.70","1,72,075"
"30-Jan-2023","EQ","2,724.00","2,776.00","2,696.25","2,722.65","2,775.00","2,766.20","2,737.45","3,582.90","2,560.00","11,71,912","3,20,80,50,667.85","1,20,523"
"27-Jan-2023","EQ","2,766.60","2,772.85","2,685.85","2,775.00","2,725.00","2,722.65","2,717.11","3,582.90","2,560.00","18,01,498","4,89,48,75,994.35","2,32,317"
"25-Jan-2023","EQ","2,810.90","2,811.00","2,767.10","2,810.60","2,774.75","2,775.00","2,777.81","3,582.90","2,560.00","8,57,953","2,38,32,32,311.65","85,672"
"24-Jan-2023","EQ","2,795.00","2,827.10","2,784.45","2,784.45","2,812.90","2,810.60","2,812.43","3,582.90","2,560.00","10,61,471","2,98,53,09,543.15","84,076"
"23-Jan-2023","EQ","2,800.00","2,800.00","2,767.85","2,787.80","2,786.55","2,784.45","2,785.63","3,582.90","2,560.00","14,02,260","3,90,61,82,149.10","1,09,573"
"20-Jan-2023","EQ","2,848.00","2,848.00","2,781.00","2,866.15","2,784.95","2,787.80","2,804.27","3,582.90","2,560.00","31,71,005","8,89,23,43,263.20","3,62,528"
"19-Jan-2023","EQ","2,954.90","2,973.60","2,843.60","2,945.25","2,853.40","2,866.15","2,908.48","3,582.90","2,560.00","23,79,947","6,92,20,39,457.65","1,53,037"
"18-Jan-2023","EQ","2,947.95","2,960.00","2,929.35","2,940.90","2,950.00","2,945.25","2,947.70","3,582.90","2,560.00","8,93,808","2,63,46,74,245.75","93,917"
"17-Jan-2023","EQ","2,925.00","2,944.85","2,911.15","2,916.05","2,943.00","2,940.90","2,933.96","3,582.90","2,560.00","7,16,489","2,10,21,49,550.00","69,687"
"16-Jan-2023","EQ","2,925.00","2,929.60","2,896.00","2,909.15","2,918.00","2,916.05","2,913.56","3,582.90","2,560.00","6,44,073","1,87,65,47,210.50","62,981"
"13-Jan-2023","EQ","2,925.00","2,925.00","2,871.75","2,915.95","2,912.00","2,909.15","2,900.40","3,590.00","2,560.00","15,07,864","4,37,34,14,295.00","1,22,561"
"12-Jan-2023","EQ","2,939.00","2,939.85","2,896.00","2,940.40","2,917.00","2,915.95","2,907.48","3,590.00","2,560.00","15,58,620","4,53,16,59,431.40","1,51,131"
"11-Jan-2023","EQ","2,974.90","2,974.90","2,935.00","2,960.35","2,937.10","2,940.40","2,948.02","3,590.00","2,560.00","8,90,426","2,62,49,92,636.05","89,782"
"10-Jan-2023","EQ","2,984.15","2,985.00","2,952.20","2,984.15","2,962.00","2,960.35","2,961.44","3,590.00","2,560.00","8,64,325","2,55,96,47,728.00","87,589"
"09-Jan-2023","EQ","2,993.30","3,017.65","2,951.00","2,978.40","2,983.00","2,984.15","2,989.18","3,590.00","2,560.00","8,08,263","2,41,60,39,832.95","84,003"
"06-Jan-2023","EQ","3,010.00","3,023.50","2,952.00","3,004.35","2,982.50","2,978.40","2,975.08","3,590.00","2,560.00","10,45,526","3,11,05,28,372.60","1,10,098"
"05-Jan-2023","EQ","3,039.55","3,046.60","2,995.40","3,016.85","3,010.00","3,004.35","3,011.88","3,590.00","2,560.00","11,13,920","3,35,49,97,920.25","93,698"
"04-Jan-2023","EQ","3,035.00","3,050.00","3,001.55","3,028.25","3,012.00","3,016.85","3,030.11","3,590.00","2,560.00","8,36,382","2,53,43,26,084.10","79,727"
"03-Jan-2023","EQ","3,047.00","3,059.95","3,025.00","3,047.25","3,030.50","3,028.25","3,039.67","3,590.00","2,560.00","8,60,367","2,61,52,33,418.60","79,199"
"02-Jan-2023","EQ","3,087.90","3,087.90","3,021.00","3,087.90","3,049.70","3,047.25","3,041.37","3,590.00","2,560.00","10,15,990","3,09,00,02,805.30","73,290"
"30-Dec-2022","EQ","3,130.75","3,130.75","3,071.30","3,115.15","3,087.00","3,087.90","3,097.25","3,590.00","2,560.00","8,36,220","2,58,99,83,541.85","48,686"
"29-Dec-2022","EQ","3,101.00","3,125.00","3,092.55","3,123.70","3,118.45","3,115.15","3,108.21","3,590.00","2,560.00","5,96,265","1,85,33,15,473.40","44,373"
"28-Dec-2022","EQ","3,109.95","3,143.80","3,105.00","3,112.60","3,119.00","3,123.70","3,126.28","3,590.00","2,560.00","9,72,274","3,03,95,97,312.75","60,856"
"27-Dec-2022","EQ","3,060.00","3,129.00","3,056.30","3,056.05","3,112.00","3,112.60","3,098.34","3,590.00","2,560.00","7,29,041","2,25,88,17,364.90","66,348"
"26-Dec-2022","EQ","3,057.90","3,071.90","3,028.80","3,057.90","3,060.00","3,056.05","3,054.96","3,590.00","2,560.00","5,36,884","1,64,01,58,622.75","51,835"
"23-Dec-2022","EQ","3,078.95","3,086.85","3,036.00","3,088.55","3,053.00","3,057.90","3,052.99","3,590.00","2,560.00","12,30,858","3,75,77,95,087.75","92,630"
"22-Dec-2022","EQ","3,074.00","3,093.50","3,038.05","3,069.65","3,090.00","3,088.55","3,070.16","3,590.00","2,560.00","6,63,202","2,03,61,37,139.35","55,060"
"21-Dec-2022","EQ","3,085.00","3,112.45","3,050.05","3,082.15","3,066.90","3,069.65","3,077.07","3,590.00","2,560.00","6,16,324","1,89,64,72,131.55","55,762"
"20-Dec-2022","EQ","3,075.05","3,088.65","3,018.00","3,080.95","3,076.20","3,082.15","3,053.02","3,590.00","2,560.00","7,39,257","2,25,69,66,546.15","67,226"
"19-Dec-2022","EQ","3,062.00","3,088.00","3,041.00","3,055.90","3,079.00","3,080.95","3,075.16","3,590.00","2,560.00","6,55,594","2,01,60,58,002.15","50,827"
"16-Dec-2022","EQ","3,115.00","3,117.00","3,050.30","3,130.60","3,062.00","3,055.90","3,075.69","3,590.00","2,560.00","11,92,821","3,66,87,50,929.75","80,923"
"15-Dec-2022","EQ","3,142.00","3,161.20","3,116.70","3,145.95","3,122.45","3,130.60","3,133.62","3,590.00","2,560.00","7,99,124","2,50,41,51,134.40","59,105"
"14-Dec-2022","EQ","3,179.00","3,195.00","3,125.00","3,178.50","3,148.00","3,145.95","3,155.78","3,590.00","2,560.00","11,03,870","3,48,35,67,474.05","85,208"
"13-Dec-2022","EQ","3,185.00","3,185.00","3,142.65","3,166.35","3,181.00","3,178.50","3,162.99","3,590.00","2,560.00","8,86,601","2,80,43,06,293.80","61,588"
"12-Dec-2022","EQ","3,227.00","3,230.00","3,141.90","3,226.95","3,167.00","3,166.35","3,165.27","3,590.00","2,560.00","13,23,816","4,19,02,39,499.40","1,18,488"
"09-Dec-2022","EQ","3,235.00","3,242.35","3,206.00","3,221.45","3,225.90","3,226.95","3,228.51","3,590.00","2,560.00","8,47,879","2,73,73,83,331.30","78,188"
"08-Dec-2022","EQ","3,230.00","3,240.90","3,202.65","3,226.50","3,218.00","3,221.45","3,218.57","3,590.00","2,560.00","8,51,312","2,74,00,07,865.20","58,500"
"07-Dec-2022","EQ","3,180.00","3,234.70","3,176.40","3,161.70","3,222.10","3,226.50","3,205.88","3,590.00","2,560.00","18,32,282","5,87,40,82,333.40","1,01,515"
"06-Dec-2022","EQ","3,125.00","3,169.00","3,125.00","3,156.90","3,164.85","3,161.70","3,151.05","3,590.00","2,560.00","9,58,365","3,01,98,56,144.00","67,640"
"05-Dec-2022","EQ","3,130.00","3,168.70","3,112.50","3,143.45","3,152.05","3,156.90","3,147.50","3,590.00","2,560.00","9,26,122","2,91,49,69,954.75","56,163"
"02-Dec-2022","EQ","3,173.15","3,174.30","3,134.00","3,179.35","3,143.00","3,143.45","3,142.90","3,590.00","2,560.00","9,32,259","2,93,00,00,922.85","64,413"
"01-Dec-2022","EQ","3,191.00","3,197.00","3,161.25","3,175.15","3,174.00","3,179.35","3,180.51","3,590.00","2,560.00","7,61,717","2,42,26,51,358.40","60,817"
"30-Nov-2022","EQ","3,139.90","3,199.95","3,133.30","3,135.05","3,183.35","3,175.15","3,169.40","3,590.00","2,560.00","25,47,283","8,07,33,63,775.45","93,819"
"29-Nov-2022","EQ","3,157.00","3,169.00","3,127.15","3,151.20","3,133.00","3,135.05","3,143.55","3,590.00","2,560.00","8,77,720","2,75,91,58,879.55","58,639"
"28-Nov-2022","EQ","3,108.15","3,159.00","3,096.70","3,108.15","3,151.00","3,151.20","3,140.44","3,590.00","2,560.00","9,14,689","2,87,25,27,728.50","59,043"
"25-Nov-2022","EQ","3,115.30","3,119.80","3,075.25","3,115.30","3,110.00","3,108.15","3,096.63","3,590.00","2,560.00","8,98,769","2,78,31,54,950.20","53,327"
"24-Nov-2022","EQ","3,117.95","3,120.25","3,092.00","3,100.80","3,119.85","3,115.30","3,106.81","3,590.00","2,560.00","5,71,872","1,77,66,94,923.80","42,563"
"23-Nov-2022","EQ","3,111.00","3,114.80","3,090.00","3,103.85","3,096.35","3,100.80","3,101.49","3,590.00","2,560.00","4,88,341","1,51,45,84,759.20","37,792"
"22-Nov-2022","EQ","3,104.00","3,119.50","3,072.30","3,095.30","3,104.80","3,103.85","3,105.36","3,590.00","2,560.00","7,64,079","2,37,27,39,785.60","58,127"
"21-Nov-2022","EQ","3,105.00","3,110.35","3,066.20","3,095.50","3,092.00","3,095.30","3,089.68","3,590.00","2,560.00","6,12,194","1,89,14,81,184.50","45,258"
"18-Nov-2022","EQ","3,095.00","3,114.85","3,055.75","3,071.60","3,100.00","3,095.50","3,087.88","3,590.00","2,560.00","12,58,576","3,88,63,30,030.55","96,466"
"17-Nov-2022","EQ","3,092.00","3,096.55","3,060.00","3,083.05","3,061.90","3,071.60","3,079.61","3,590.00","2,560.00","7,06,271","2,17,50,39,305.55","46,590"
